time,wealth,reward,drawdown,action,daily_return,predicted_up_probability,strategy_signal
2026-03-31,0.9468647314198333,-0.23569271044332646,0.10572627696454591,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.026146913074394318,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]"
2026-04-01,0.9494488112047532,-0.26539550964449127,0.10328572281441317,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.0027290907551758004,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
2026-04-02,0.9543545499680518,-0.2051444883499354,0.09865245987566594,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.005166933388513817,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]"
2026-04-06,0.955101632859598,-0.12940360928989572,0.097946871657339,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.0007828148265980328,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]"
2026-04-07,0.9513974260335272,-0.157927676661453,0.1014453384597475,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.003878337863354231,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]"
2026-04-08,0.9750584915473659,-0.034823713210348606,0.07909846203071681,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.02486980190022603,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0]"
2026-04-09,0.9736882976262513,-0.023956778516063898,0.080392552282952,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.0014052427961939173,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1]"
2026-04-10,0.9657970305717754,-0.018211664981176254,0.08784552052023259,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.008104510523248565,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1]"
2026-04-13,0.9746388492496015,0.050110775794062326,0.07949479644630135,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.009154944981133006,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0]"
2026-04-14,0.9952859549887798,0.10636245960224733,0.05999447765040065,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.02118436562945858,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
2026-04-15,0.9956422929328148,0.06490884691317958,0.05965793152158546,"[0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]",0.00035802569326826017,"[0.0, 1.0, 1.0, 0.0, 1.0]","[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]"
2026-04-16,0.9968620622435119,0.11532978778254119,0.058505910956741077,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.0012251079723664127,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]"
2026-04-17,1.0182392011300354,0.22074273329438768,0.03831610670536593,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.021444430173631623,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]"
2026-04-20,1.015767695329255,0.28810677249494715,0.040650339485008555,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.0024272349739016263,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]"
2026-04-21,1.0120379481929545,0.2017298211389602,0.0441729280310607,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.0036718505160685533,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]"
2026-04-22,1.014930401874193,0.22857198228799558,0.04144112776815511,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.0028580486397797866,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
2026-04-23,0.9945795420193032,0.08862136225904216,0.06066165484609901,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.020051483153238236,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0]"
2026-04-24,1.0006176462211345,0.17186408385344298,0.05495892060596026,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.006071011866554121,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]"
2026-04-27,1.004708297623368,0.31700500384321617,0.05109547323303908,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.004088126386419644,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
2026-04-28,1.0062096931299187,0.34311745775086233,0.04967746862811693,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.0014943596167187323,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0]"
2026-04-29,0.9905269755827228,0.14903442225708846,0.06448913257848309,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.015585933681888098,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]"
2026-04-30,0.9935348134180878,0.1532775496599054,0.06164835685829623,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.0030366036559432708,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
2026-05-01,0.9896310994409641,0.10666271708568598,0.0653352497334308,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.003929116448062486,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1]"
2026-05-04,0.9856296178639845,0.07973670824659833,0.06911447997483751,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.004043407264828214,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0]"
2026-05-05,0.9845002920083897,0.09188938441808302,0.07018108051860107,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.0011457913146342147,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
2026-05-06,1.000103398938051,0.07497215744886974,0.05544460543204342,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.015848758051488998,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]"
2026-05-07,1.0101308617567815,0.13815873543568558,0.04597409057396108,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.010026426096919616,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0]"
2026-05-08,1.0173593390749935,0.22455392446381633,0.03914709923218657,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.0071559810633254894,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1]"
2026-05-11,1.0044811732043606,0.09796619620211455,0.051309982648205014,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.012658423996325663,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]"
2026-05-12,1.0114835528482822,0.04451861586450589,0.04469653100460284,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.0069711407547674575,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0]"
2026-05-13,1.0128495889579294,0.05099882333164331,0.04340636762958379,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.0013505272585012662,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1]"
2026-05-14,1.0338613323431667,0.1554246180254728,0.023561663987062935,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.020745176395692955,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1]"
2026-05-15,1.0154397922628018,-0.04912149496076345,0.04096003007364425,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.01781819234753068,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
2026-05-18,1.0174105604046773,-0.026099458871210353,0.03909872285098332,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.0019408025536244988,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1]"
2026-05-19,1.0083426513316163,-0.05987059460851198,0.04766297974832641,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.008912733390003535,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]"
2026-05-20,1.022073783311736,0.0029770387997552564,0.03469450588940495,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.013617525711112632,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1]"
2026-05-21,1.0444208828259205,0.21889559423129318,0.013588614817058461,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.02186446798564301,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
2026-05-22,1.0426181635917513,0.18093285521573818,0.015291206948366077,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.0017260467152777625,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]"
2026-05-26,1.0377855444681532,0.1346688040154034,0.01985541147755158,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.004635080504400646,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0]"
2026-05-27,1.0491240362739958,0.1854489098729791,0.00914668514700887,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.010925659801566567,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0]"
2026-05-28,1.0522710816084517,0.2935116898385616,0.006174433827028664,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.0029996885264709228,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]"
2026-05-29,1.0649259370994515,0.3373997722274463,0.0,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.01202623136963532,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]"
2026-06-01,1.085525759152335,0.432395723607532,0.0,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.019343901143953346,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0]"
2026-06-02,1.0890831087721156,0.47392120417634503,0.0,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.003277075269552565,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0]"
2026-06-03,1.0612133416869571,0.28016042761163196,0.02559011967101403,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.02559011967101399,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
2026-06-04,1.0756739071814636,0.286906504992034,0.012312376789839418,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.013626445245702667,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
2026-06-05,1.04321520223408,0.07731523126348147,0.04211607559477192,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.030175227576574426,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]"
2026-06-08,1.0475027371206462,0.07097654026779907,0.03817924574952689,"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666]",0.004109923702592111,"[0.5, 0.5, 0.5, 1.0, 0.5]","[0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
2026-06-09,1.0468011037358198,0.1160699569913712,0.038823488029271255,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.0006698153235905613,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]"
2026-06-10,1.027393838516731,0.004095826036269561,0.056643308264082856,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.0185395918573531,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]"
2026-06-11,1.0371008059564792,0.03998863962237463,0.04773033609367393,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.009448146441838112,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
2026-06-12,1.04166615483322,-0.009740090399525003,0.043538416450472454,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.004402030015327574,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
2026-06-15,1.0543799275677568,0.1130775419824355,0.03186458491995602,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",0.012205227822317477,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]"
2026-06-16,1.0476612139643786,0.07542851001736936,0.0380337317456314,"[0.25, 0.25, 0.25, 0.25, 0.0]",-0.006372194147205468,"[1.0, 1.0, 1.0, 1.0, 0.0]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0]"
2026-06-17,1.0275005936957757,0.01638054304195761,0.056545285277421024,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.019243453895095075,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]"
2026-06-18,1.0180359917956643,-0.07205158201179661,0.06523571654375689,"[0.19989979959919843, 0.20170340681362725, 0.19539078156312628, 0.1993987975951904, 0.20360721442885774]",-0.009211286064632396,"[0.5248618784530387, 0.5295974743488555, 0.5130228887134964, 0.5235464351486451, 0.5345961589055511]","[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
